Date-Time,Instantaneous computed discharge (cfs)_x,Computed instantaneous suspended sediment (mg/L),"Computed instantaneous suspended sediment, lower 90% prediction (mg/L)","Computed instantaneous suspended sediment, upper 90% prediction (mg/L)",Instantaneous computed discharge (cfs)_y,Instantaneous turbidity (FNU)
11/10/2014 11:00,769,16,15,16,770,8.4
11/10/2014 10:00,776,16,15,17,780,8.6
11/10/2014 09:00,761,16,16,17,760,8.9
11/10/2014 08:00,761,15,15,16,760,8.3
11/10/2014 07:00,753,17,16,18,750,9.2
11/10/2014 06:00,761,17,16,18,760,9.2
11/10/2014 05:00,761,16,16,17,760,8.8
11/10/2014 04:00,761,14,13,14,760,7.5
11/10/2014 03:00,761,14,14,15,760,7.8
11/10/2014 02:00,761,14,13,14,760,7.4
11/10/2014 01:00,761,12,12,13,760,6.5
11/10/2014 00:00,761,14,13,14,760,7.4
11/09/2014 23:00,761,11,11,12,760,6.1
11/09/2014 22:00,753,12,11,12,750,6.3
11/09/2014 21:00,753,12,12,12,750,6.4
11/09/2014 20:00,753,12,12,12,750,6.4
11/09/2014 19:00,753,12,12,13,750,6.5
11/09/2014 18:00,761,13,12,13,760,6.7
11/09/2014 17:00,753,12,12,13,750,6.5
11/09/2014 16:00,753,12,12,13,750,6.5
11/09/2014 15:00,753,12,12,13,750,6.5
11/09/2014 14:00,753,12,12,13,750,6.7
11/09/2014 13:00,745,13,12,13,750,6.8
11/09/2014 12:00,745,13,12,13,750,6.9
11/09/2014 11:00,745,14,14,15,750,7.8
11/09/2014 10:00,738,14,13,14,740,7.5
11/09/2014 09:00,745,16,15,16,750,8.6
11/09/2014 08:00,738,13,12,13,740,6.8
11/09/2014 07:00,738,14,14,15,740,7.7
11/09/2014 06:00,738,13,12,13,740,6.8
11/09/2014 05:00,738,12,11,12,740,6.4
11/09/2014 04:00,738,13,12,13,740,6.8
11/09/2014 03:00,730,12,12,13,730,6.7
11/09/2014 02:00,730,14,13,14,730,7.5
11/09/2014 01:00,730,12,12,13,730,6.5
11/09/2014 00:00,722,13,13,14,720,7.1
11/08/2014 23:00,722,13,13,14,720,7.1
11/08/2014 22:00,730,12,12,13,730,6.7
11/08/2014 21:00,722,14,13,14,720,7.5
11/08/2014 20:00,722,13,12,13,720,7.0
11/08/2014 19:00,722,13,12,13,720,6.8
11/08/2014 18:00,722,13,13,14,720,7.2
11/08/2014 17:00,722,14,13,14,720,7.4
11/08/2014 16:00,722,15,14,15,720,8.0
11/08/2014 15:00,738,15,14,15,740,8.0
11/08/2014 14:00,738,15,14,15,740,8.0
11/08/2014 13:00,730,14,14,15,730,7.7
11/08/2014 12:00,730,14,14,15,730,7.8
11/08/2014 11:00,730,14,14,15,730,7.8
11/08/2014 10:00,722,17,16,17,720,9.2
11/08/2014 09:00,730,16,16,17,730,9.0
11/08/2014 08:00,722,16,16,17,720,9.0
11/08/2014 07:00,715,17,16,18,720,9.4
11/08/2014 06:00,722,15,14,16,720,8.2
11/08/2014 05:00,730,14,13,14,730,7.5
11/08/2014 04:00,722,15,15,16,720,8.4
11/08/2014 03:00,730,17,17,18,730,9.5
11/08/2014 02:00,730,22,21,22,730,12
11/08/2014 01:00,730,16,16,17,730,8.9
11/08/2014 00:00,722,17,16,17,720,9.2
11/07/2014 23:00,730,18,18,19,730,10
11/07/2014 22:00,722,22,21,22,720,12
11/07/2014 21:00,730,20,19,21,730,11
11/07/2014 20:00,730,23,22,24,730,13
11/07/2014 19:00,715,23,22,24,720,13
11/07/2014 18:00,707,22,21,22,710,12
11/07/2014 17:00,722,22,21,22,720,12
11/07/2014 16:00,715,22,21,22,720,12
11/07/2014 15:00,722,11,10,11,720,5.7
11/07/2014 14:00,722,10,9.8,11,720,5.4
11/07/2014 13:00,722,11,10,11,720,5.8
11/07/2014 12:00,715,11,11,12,720,6.0
11/07/2014 11:00,722,11,11,12,720,6.0
11/07/2014 10:00,722,12,11,12,720,6.4
11/07/2014 09:00,722,13,12,13,720,6.8
11/07/2014 08:00,722,13,13,14,720,7.3
11/07/2014 07:00,715,13,13,14,720,7.3
11/07/2014 06:00,722,12,12,13,720,6.7
11/07/2014 05:00,722,14,14,15,720,7.7
11/07/2014 04:00,730,14,14,15,730,7.7
11/07/2014 03:00,715,15,14,16,720,8.2
11/07/2014 02:00,722,14,14,15,720,7.7
11/07/2014 01:00,707,15,14,16,710,8.2
11/07/2014 00:00,715,12,12,13,720,6.5
11/06/2014 23:00,715,12,12,13,720,6.6
11/06/2014 22:00,715,12,11,12,720,6.4
11/06/2014 21:00,715,12,12,13,720,6.7
11/06/2014 20:00,707,12,11,12,710,6.4
11/06/2014 19:00,715,11,11,12,720,6.0
11/06/2014 18:00,707,12,11,12,710,6.3
11/06/2014 17:00,707,12,12,13,710,6.6
11/06/2014 16:00,707,13,12,13,710,6.8
11/06/2014 15:00,707,12,12,13,710,6.7
11/06/2014 14:00,700,12,12,13,700,6.6
11/06/2014 13:00,700,13,12,13,700,7.0
11/06/2014 12:00,700,13,13,14,700,7.1
11/06/2014 11:00,700,13,12,13,700,6.8
11/06/2014 10:00,700,13,12,13,700,7.0
11/06/2014 09:00,700,15,14,15,700,8.0
11/06/2014 08:00,700,15,14,15,700,8.0
11/06/2014 07:00,700,14,14,15,700,7.7
11/06/2014 06:00,700,16,15,17,700,8.8
11/06/2014 05:00,700,15,14,15,700,8.0
11/06/2014 04:00,692,16,16,17,690,8.9
11/06/2014 03:00,700,15,14,15,700,8.0
11/06/2014 02:00,692,14,14,15,690,7.8
11/06/2014 01:00,700,16,15,17,700,8.8
11/06/2014 00:00,692,14,13,14,690,7.6
11/05/2014 23:00,700,13,13,14,700,7.2
11/05/2014 22:00,700,13,12,13,700,7.0
11/05/2014 21:00,700,13,13,14,700,7.2
11/05/2014 20:00,707,14,13,15,710,7.6
11/05/2014 19:00,707,16,15,16,710,8.6
11/05/2014 18:00,700,15,15,16,700,8.4
11/05/2014 17:00,700,20,19,21,700,11
11/05/2014 16:00,700,18,17,18,700,9.7
11/05/2014 15:00,707,15,14,15,710,8.0
11/05/2014 14:00,722,13,13,14,720,7.3
11/05/2014 13:00,730,14,13,15,730,7.6
11/05/2014 12:00,722,13,13,14,720,7.2
11/05/2014 11:00,707,14,13,14,710,7.4
11/05/2014 10:00,685,13,13,14,690,7.3
11/05/2014 09:00,677,14,14,15,680,7.8
11/05/2014 08:00,677,14,14,15,680,7.8
11/05/2014 07:00,670,15,14,15,670,8.0
11/05/2014 06:00,670,15,14,15,670,8.0
11/05/2014 05:00,670,14,14,15,670,7.8
11/05/2014 04:00,670,14,13,14,670,7.6
11/05/2014 03:00,670,16,15,16,670,8.6
11/05/2014 02:00,670,15,14,15,670,8.2
11/05/2014 01:00,670,14,13,14,670,7.5
11/05/2014 00:00,670,15,15,16,670,8.4
11/04/2014 23:00,670,14,14,15,670,7.7
11/04/2014 22:00,670,14,14,15,670,7.8
11/04/2014 21:00,677,14,13,14,680,7.4
11/04/2014 20:00,677,13,12,13,680,6.9
11/04/2014 19:00,677,14,13,14,680,7.4
11/04/2014 18:00,677,13,13,14,680,7.3
11/04/2014 17:00,677,14,14,15,680,7.8
11/04/2014 16:00,677,16,15,17,680,8.8
11/04/2014 15:00,685,17,17,18,690,9.5
11/04/2014 14:00,685,17,17,18,690,9.5
11/04/2014 13:00,677,17,17,18,680,9.6
11/04/2014 12:00,677,15,14,16,680,8.2
11/04/2014 11:00,677,16,15,16,680,8.6
11/04/2014 10:00,677,15,14,16,680,8.2
11/04/2014 09:00,685,16,15,16,690,8.6
11/04/2014 08:00,685,14,14,15,690,7.8
11/04/2014 07:00,677,18,17,18,680,9.7
11/04/2014 06:00,692,15,14,16,690,8.2
11/04/2014 05:00,685,16,15,17,690,8.8
11/04/2014 04:00,685,16,15,16,690,8.6
11/04/2014 03:00,685,15,14,16,690,8.2
11/04/2014 02:00,692,16,15,16,690,8.6
11/04/2014 01:00,685,15,14,16,690,8.2
11/04/2014 00:00,685,15,14,15,690,8.0
11/03/2014 23:00,692,14,14,15,690,7.8
11/03/2014 22:00,685,16,16,17,690,9.0
11/03/2014 21:00,685,18,17,19,690,10
11/03/2014 20:00,700,18,17,19,700,10
11/03/2014 19:00,692,15,14,15,690,8.0
11/03/2014 18:00,692,14,13,14,690,7.4
11/03/2014 17:00,700,13,13,14,700,7.1
11/03/2014 16:00,700,13,13,14,700,7.3
11/03/2014 15:00,707,13,13,14,710,7.1
11/03/2014 14:00,707,14,13,15,710,7.6
11/03/2014 13:00,715,13,12,13,720,6.9
11/03/2014 12:00,707,13,12,13,710,6.9
11/03/2014 11:00,707,13,13,14,710,7.1
11/03/2014 10:00,707,13,13,14,710,7.2
11/03/2014 09:00,707,13,13,14,710,7.2
11/03/2014 08:00,715,13,12,13,720,7.0
11/03/2014 07:00,715,14,13,15,720,7.6
11/03/2014 06:00,715,13,13,14,720,7.2
11/03/2014 05:00,715,14,13,15,720,7.6
11/03/2014 04:00,715,13,13,14,720,7.2
11/03/2014 03:00,715,14,13,14,720,7.4
11/03/2014 02:00,715,14,13,15,720,7.6
11/03/2014 01:00,715,13,13,14,720,7.2
11/03/2014 00:00,715,15,14,15,720,8.0
11/02/2014 23:00,715,13,12,13,720,6.9
11/02/2014 22:00,715,14,14,15,720,7.7
11/02/2014 21:00,715,13,13,14,720,7.3
11/02/2014 20:00,722,14,13,15,720,7.6
11/02/2014 19:00,722,14,13,15,720,7.6
11/02/2014 18:00,722,15,14,15,720,8.0
11/02/2014 17:00,722,15,15,16,720,8.3
11/02/2014 16:00,730,16,16,17,730,8.8
11/02/2014 15:00,738,17,16,17,740,9.2
11/02/2014 14:00,738,17,16,18,740,9.3
11/02/2014 13:00,745,15,14,15,750,8.0
11/02/2014 12:00,738,14,14,15,740,7.8
11/02/2014 11:00,745,14,14,15,750,7.8
11/02/2014 10:00,738,15,15,16,740,8.2
11/02/2014 09:00,745,16,15,16,750,8.6
11/02/2014 08:00,745,16,15,16,750,8.6
11/02/2014 07:00,730,16,16,17,730,8.9
11/02/2014 06:00,745,17,17,18,750,9.5
11/02/2014 05:00,738,18,17,18,740,9.6
11/02/2014 04:00,738,17,17,18,740,9.4
11/02/2014 03:00,730,17,16,17,730,9.2
11/02/2014 02:00,738,17,16,17,740,9.2
11/02/2014 01:00,745,17,17,18,750,9.5
11/02/2014 01:00,745,17,16,18,750,9.3
11/02/2014 01:00,753,17,17,18,750,9.5
11/02/2014 01:00,753,17,16,18,750,9.3
11/02/2014 00:00,753,17,17,18,750,9.4
11/01/2014 23:00,753,18,18,19,750,10
11/01/2014 22:00,745,18,18,19,750,10
11/01/2014 21:00,753,18,17,18,750,9.6
11/01/2014 20:00,761,17,16,18,760,9.3
11/01/2014 19:00,753,18,17,19,750,9.8
11/01/2014 18:00,753,18,18,19,750,10
11/01/2014 17:00,761,22,21,23,760,12
11/01/2014 16:00,769,22,21,23,770,12
11/01/2014 15:00,769,22,21,23,770,12
11/01/2014 14:00,761,22,21,23,760,12
11/01/2014 13:00,761,23,23,24,760,13
11/01/2014 12:00,776,20,19,21,780,11
11/01/2014 11:00,769,18,18,19,770,10
11/01/2014 10:00,769,18,17,19,770,9.9
11/01/2014 09:00,776,18,17,18,780,9.6
11/01/2014 08:00,776,17,17,18,780,9.5
11/01/2014 07:00,776,18,17,18,780,9.6
11/01/2014 06:00,784,18,18,19,780,10
11/01/2014 05:00,792,18,18,19,790,10
11/01/2014 04:00,784,18,17,19,780,9.9
11/01/2014 03:00,792,17,17,18,790,9.3
11/01/2014 02:00,784,18,17,18,780,9.6
11/01/2014 01:00,784,18,17,18,780,9.6
11/01/2014 00:00,784,17,17,18,780,9.4
10/31/2014 23:00,784,18,17,19,780,9.7
10/31/2014 22:00,784,17,17,18,780,9.4
10/31/2014 21:00,792,17,17,18,790,9.3
10/31/2014 20:00,792,18,17,18,790,9.5
10/31/2014 19:00,792,18,18,19,790,9.9
10/31/2014 18:00,792,18,18,19,790,9.9
10/31/2014 17:00,800,18,17,19,800,9.8
10/31/2014 16:00,792,18,17,18,790,9.5
10/31/2014 15:00,800,18,17,19,800,9.8
10/31/2014 14:00,800,18,18,19,800,10
10/31/2014 13:00,800,18,18,19,800,10
10/31/2014 12:00,800,20,19,21,800,11
10/31/2014 11:00,800,18,18,19,800,10
10/31/2014 10:00,800,20,19,21,800,11
10/31/2014 09:00,800,20,19,21,800,11
10/31/2014 08:00,800,20,19,21,800,11
10/31/2014 07:00,800,20,19,21,800,11
10/31/2014 06:00,800,20,19,21,800,11
10/31/2014 05:00,800,22,21,23,800,12
10/31/2014 04:00,800,22,21,23,800,12
10/31/2014 03:00,800,20,19,21,800,11
10/31/2014 02:00,800,20,19,21,800,11
10/31/2014 01:00,800,22,21,23,800,12
10/31/2014 00:00,800,22,21,23,800,12
10/30/2014 23:00,808,22,21,23,810,12
10/30/2014 22:00,800,24,23,25,800,13
10/30/2014 21:00,808,25,24,26,810,14
10/30/2014 20:00,808,27,26,28,810,15
10/30/2014 19:00,800,25,24,26,800,14
10/30/2014 18:00,808,30,29,32,810,17
10/30/2014 17:00,808,29,28,30,810,16
10/30/2014 16:00,808,36,34,37,810,20
10/30/2014 15:00,808,37,36,39,810,21
10/30/2014 14:00,800,29,28,30,800,16
10/30/2014 13:00,824,32,31,33,820,18
10/30/2014 12:00,816,27,26,28,820,15
10/30/2014 11:00,808,27,26,28,810,15
10/30/2014 10:00,808,27,26,28,810,15
10/30/2014 09:00,816,25,24,26,820,14
10/30/2014 08:00,816,22,21,23,820,12
10/30/2014 07:00,816,25,24,26,820,14
10/30/2014 06:00,816,24,23,25,820,13
10/30/2014 05:00,816,24,23,25,820,13
10/30/2014 04:00,816,24,23,25,820,13
10/30/2014 03:00,816,25,24,26,820,14
10/30/2014 02:00,816,27,26,28,820,15
10/30/2014 01:00,816,27,26,28,820,15
10/30/2014 00:00,824,34,33,35,820,19
10/29/2014 23:00,816,32,31,33,820,18
10/29/2014 22:00,816,29,28,30,820,16
10/29/2014 21:00,816,25,24,26,820,14
10/29/2014 20:00,816,24,23,25,820,13
10/29/2014 19:00,816,22,21,23,820,12
10/29/2014 18:00,832,25,24,26,830,14
10/29/2014 17:00,816,25,24,26,820,14
10/29/2014 16:00,816,24,23,25,820,13
10/29/2014 15:00,824,31,29,32,820,17
10/29/2014 14:00,824,31,29,32,820,17
10/29/2014 13:00,824,22,21,23,820,12
10/29/2014 12:00,824,24,23,25,820,13
10/29/2014 11:00,824,25,24,26,820,14
10/29/2014 10:00,824,24,23,25,820,13
10/29/2014 09:00,824,24,23,25,820,13
10/29/2014 08:00,824,24,23,25,820,13
10/29/2014 07:00,824,25,24,26,820,14
10/29/2014 06:00,824,25,24,26,820,14
10/29/2014 05:00,824,27,26,28,820,15
10/29/2014 04:00,824,24,23,25,820,13
10/29/2014 03:00,824,24,23,25,820,13
10/29/2014 02:00,840,27,26,28,840,15
10/29/2014 01:00,824,25,24,26,820,14
10/29/2014 00:00,824,27,26,28,820,15
10/28/2014 23:00,832,25,24,26,830,14
10/28/2014 22:00,824,29,28,30,820,16
10/28/2014 21:00,840,31,29,32,840,17
10/28/2014 20:00,849,26,25,26,850,14
10/28/2014 19:00,840,29,28,30,840,16
10/28/2014 18:00,832,27,26,28,830,15
10/28/2014 17:00,857,29,28,30,860,16
10/28/2014 16:00,857,29,28,30,860,16
10/28/2014 15:00,865,26,25,27,870,14
10/28/2014 14:00,849,27,26,28,850,15
10/28/2014 13:00,857,26,25,27,860,14
10/28/2014 12:00,857,--,--,--,860,--
10/28/2014 11:00,849,--,--,--,850,--
10/28/2014 10:00,832,--,--,--,830,--
10/28/2014 09:00,849,--,--,--,850,--
10/28/2014 08:00,849,--,--,--,850,--
10/28/2014 07:00,832,--,--,--,830,--
10/28/2014 06:00,832,--,--,--,830,--
10/28/2014 05:00,832,--,--,--,830,--
10/28/2014 04:00,832,--,--,--,830,--
10/28/2014 03:00,832,--,--,--,830,--
10/28/2014 02:00,832,--,--,--,830,--
10/28/2014 01:00,832,--,--,--,830,--
10/28/2014 00:00,832,--,--,--,830,--
10/27/2014 23:00,832,--,--,--,830,--
10/27/2014 22:00,832,--,--,--,830,--
10/27/2014 21:00,832,--,--,--,830,--
10/27/2014 20:00,824,--,--,--,820,--
10/27/2014 19:00,824,--,--,--,820,--
10/27/2014 18:00,824,--,--,--,820,--
10/27/2014 17:00,824,--,--,--,820,--
10/27/2014 16:00,832,--,--,--,830,--
10/27/2014 15:00,832,--,--,--,830,--
10/27/2014 14:00,832,--,--,--,830,--
10/27/2014 13:00,832,--,--,--,830,--
10/27/2014 12:00,832,--,--,--,830,--
10/27/2014 11:00,832,--,--,--,830,--
10/27/2014 10:00,832,--,--,--,830,--
10/27/2014 09:00,832,--,--,--,830,--
10/27/2014 08:00,832,--,--,--,830,--
10/27/2014 07:00,832,--,--,--,830,--
10/27/2014 06:00,832,--,--,--,830,--
10/27/2014 05:00,824,--,--,--,820,--
10/27/2014 04:00,824,--,--,--,820,--
10/27/2014 03:00,824,--,--,--,820,--
10/27/2014 02:00,824,--,--,--,820,--
10/27/2014 01:00,824,--,--,--,820,--
10/27/2014 00:00,824,--,--,--,820,--
10/26/2014 23:00,824,--,--,--,820,--
10/26/2014 22:00,824,--,--,--,820,--
10/26/2014 21:00,832,--,--,--,830,--
10/26/2014 20:00,832,--,--,--,830,--
10/26/2014 19:00,824,--,--,--,820,--
10/26/2014 18:00,824,--,--,--,820,--
10/26/2014 17:00,849,--,--,--,850,--
10/26/2014 16:00,840,--,--,--,840,--
10/26/2014 15:00,840,--,--,--,840,--
10/26/2014 14:00,849,--,--,--,850,--
10/26/2014 13:00,849,--,--,--,850,--
10/26/2014 12:00,849,--,--,--,850,--
10/26/2014 11:00,857,--,--,--,860,--
10/26/2014 10:00,849,--,--,--,850,--
10/26/2014 09:00,832,--,--,--,830,--
10/26/2014 08:00,832,--,--,--,830,--
10/26/2014 07:00,840,--,--,--,840,--
10/26/2014 06:00,840,--,--,--,840,--
10/26/2014 05:00,840,--,--,--,840,--
10/26/2014 04:00,840,--,--,--,840,--
10/26/2014 03:00,840,--,--,--,840,--
10/26/2014 02:00,840,--,--,--,840,--
10/26/2014 01:00,840,--,--,--,840,--
10/26/2014 00:00,840,--,--,--,840,--
10/25/2014 23:00,840,--,--,--,840,--
10/25/2014 22:00,840,--,--,--,840,--
10/25/2014 21:00,840,--,--,--,840,--
10/25/2014 20:00,840,--,--,--,840,--
10/25/2014 19:00,840,--,--,--,840,--
10/25/2014 18:00,849,--,--,--,850,--
10/25/2014 17:00,849,--,--,--,850,--
10/25/2014 16:00,849,--,--,--,850,--
10/25/2014 15:00,849,--,--,--,850,--
10/25/2014 14:00,865,--,--,--,870,--
10/25/2014 13:00,857,--,--,--,860,--
10/25/2014 12:00,849,--,--,--,850,--
10/25/2014 11:00,857,--,--,--,860,--
10/25/2014 10:00,865,--,--,--,870,--
10/25/2014 09:00,857,--,--,--,860,--
10/25/2014 08:00,865,--,--,--,870,--
10/25/2014 07:00,865,--,--,--,870,--
10/25/2014 06:00,857,--,--,--,860,--
10/25/2014 05:00,857,--,--,--,860,--
10/25/2014 04:00,865,--,--,--,870,--
10/25/2014 03:00,865,--,--,--,870,--
10/25/2014 02:00,865,--,--,--,870,--
10/25/2014 01:00,865,--,--,--,870,--
10/25/2014 00:00,865,--,--,--,870,--
10/24/2014 23:00,865,--,--,--,870,--
10/24/2014 22:00,865,--,--,--,870,--
10/24/2014 21:00,865,--,--,--,870,--
10/24/2014 20:00,865,--,--,--,870,--
10/24/2014 19:00,873,--,--,--,870,--
10/24/2014 18:00,882,--,--,--,880,--
10/24/2014 17:00,882,--,--,--,880,--
10/24/2014 16:00,873,--,--,--,870,--
10/24/2014 15:00,873,--,--,--,870,--
10/24/2014 14:00,873,--,--,--,870,--
10/24/2014 13:00,873,--,--,--,870,--
10/24/2014 12:00,873,--,--,--,870,--
10/24/2014 11:00,873,--,--,--,870,--
10/24/2014 10:00,873,--,--,--,870,--
10/24/2014 09:00,873,--,--,--,870,--
10/24/2014 08:00,873,--,--,--,870,--
10/24/2014 07:00,873,--,--,--,870,--
10/24/2014 06:00,873,--,--,--,870,--
10/24/2014 05:00,873,--,--,--,870,--
10/24/2014 04:00,873,--,--,--,870,--
10/24/2014 03:00,873,--,--,--,870,--
10/24/2014 02:00,873,--,--,--,870,--
10/24/2014 01:00,873,--,--,--,870,--
10/24/2014 00:00,873,--,--,--,870,--
10/23/2014 23:00,873,--,--,--,870,--
10/23/2014 22:00,865,--,--,--,870,--
10/23/2014 21:00,873,--,--,--,870,--
10/23/2014 20:00,873,--,--,--,870,--
10/23/2014 19:00,873,--,--,--,870,--
10/23/2014 18:00,873,--,--,--,870,--
10/23/2014 17:00,873,--,--,--,870,--
10/23/2014 16:00,882,--,--,--,880,--
10/23/2014 15:00,873,--,--,--,870,--
10/23/2014 14:00,882,--,--,--,880,--
10/23/2014 13:00,873,--,--,--,870,--
10/23/2014 12:00,873,--,--,--,870,--
10/23/2014 11:00,873,--,--,--,870,--
10/23/2014 10:00,873,--,--,--,870,--
10/23/2014 09:00,865,--,--,--,870,--
10/23/2014 08:00,865,--,--,--,870,--
10/23/2014 07:00,865,--,--,--,870,--
10/23/2014 06:00,865,--,--,--,870,--
10/23/2014 05:00,865,--,--,--,870,--
10/23/2014 04:00,873,--,--,--,870,--
10/23/2014 03:00,873,--,--,--,870,--
10/23/2014 02:00,873,--,--,--,870,--
10/23/2014 01:00,865,--,--,--,870,--
10/23/2014 00:00,865,--,--,--,870,--
10/22/2014 23:00,873,--,--,--,870,--
10/22/2014 22:00,873,--,--,--,870,--
10/22/2014 21:00,873,--,--,--,870,--
10/22/2014 20:00,873,--,--,--,870,--
10/22/2014 19:00,873,--,--,--,870,--
10/22/2014 18:00,873,--,--,--,870,--
10/22/2014 17:00,865,--,--,--,870,--
10/22/2014 16:00,882,--,--,--,880,--
10/22/2014 15:00,882,--,--,--,880,--
10/22/2014 14:00,882,--,--,--,880,--
10/22/2014 13:00,873,--,--,--,870,--
10/22/2014 12:00,865,--,--,--,870,--
10/22/2014 11:00,873,--,--,--,870,--
10/22/2014 10:00,882,--,--,--,880,--
10/22/2014 09:00,882,--,--,--,880,--
10/22/2014 08:00,882,--,--,--,880,--
10/22/2014 07:00,882,--,--,--,880,--
10/22/2014 06:00,882,--,--,--,880,--
10/22/2014 05:00,882,--,--,--,880,--
10/22/2014 04:00,873,--,--,--,870,--
10/22/2014 03:00,882,--,--,--,880,--
10/22/2014 02:00,873,--,--,--,870,--
10/22/2014 01:00,882,--,--,--,880,--
10/22/2014 00:00,873,--,--,--,870,--
10/21/2014 23:00,882,--,--,--,880,--
10/21/2014 22:00,873,--,--,--,870,--
10/21/2014 21:00,882,--,--,--,880,--
10/21/2014 20:00,873,--,--,--,870,--
10/21/2014 19:00,882,--,--,--,880,--
10/21/2014 18:00,873,--,--,--,870,--
10/21/2014 17:00,873,--,--,--,870,--
10/21/2014 16:00,890,--,--,--,890,--
10/21/2014 15:00,882,--,--,--,880,--
10/21/2014 14:00,890,--,--,--,890,--
10/21/2014 13:00,882,--,--,--,880,--
10/21/2014 12:00,873,--,--,--,870,--
